File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-GainScheduling-Cohen;275.243262;0.171065;192.763335;42.512599;22.782078;-0.028720;57829.000641;22727656.022296;5673.000000;399.521949;69.666667
