File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-SmoothingDerivativePID-Cohen;473.510933;0.247419;391.085335;76.871565;44.324465;-0.001420;117325.600636;67263781.009547;9837.000000;1729.593434;34.333333
