6419881;1;235.200000;1000.000000
6467580;1;225.800000;1000.000000
6497531;1;210.400000;1000.000000
6526623;1;170.200000;1000.000000
6555661;1;175.200000;1000.000000
6584780;1;170.200000;1000.000000
6612818;1;160.800000;1000.000000
6639770;1;165.600000;1000.000000
6679063;1;221.400000;1000.000000
6702625;1;127.000000;1000.000000
6741770;1;112.000000;1000.000000
6766231;1;156.800000;1000.000000
6798211;1;150.200000;1000.000000
6828328;1;178.400000;1000.000000
6857331;1;247.400000;1000.000000
6878862;1;309.800000;1000.000000
6898586;1;327.200000;1000.000000
6924025;1;287.000000;1000.000000
6948661;1;324.400000;1000.000000
6976249;1;282.400000;1000.000000
7003055;1;301.800000;1000.000000
7030623;1;290.400000;1000.000000
7057428;1;276.600000;1000.000000
7084136;1;305.000000;1000.000000
7107781;1;297.000000;1000.000000
7134690;1;276.200000;1000.000000
7161062;1;302.600000;1000.000000
7188718;1;295.400000;1000.000000
7215494;1;305.800000;1000.000000
7240486;1;298.200000;1000.000000
