28170943;1;190.200000;0.000000
28199895;1;173.400000;0.000000
28224640;1;190.200000;0.000000
28257543;1;123.800000;0.000000
28287479;1;263.000000;0.000000
28319696;1;197.800000;0.000000
28351718;1;203.600000;0.000000
28380747;1;246.800000;0.000000
28407849;1;340.000000;0.000000
28431340;1;378.600000;0.000000
28465380;1;147.000000;0.000000
28497380;2;567.400000;0.000000
28524480;2;576.400000;0.000000
28551273;2;577.400000;0.000000
28577979;2;595.200000;0.000000
28604771;2;591.200000;0.000000
28620332;2;726.400000;0.000000
28658954;2;532.800000;0.000000
28686401;2;554.800000;0.000000
28711296;2;604.200000;0.000000
28739530;2;619.200000;0.000000
28767006;2;579.200000;0.000000
28794325;2;573.000000;0.000000
Ziegler: "-kp=0.00025846", "-ki=0.00129232", "-kd=0.00001292" 
Cohen: "-kp=0.00081416", "-ki=0.00770742", "-kd=0.00001039" 
AMIGO: "-kp=0.00052770", "-ki=0.01110366", "-kd=0.00000660" 
