File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-ErrorSquarePIDProportional-RootLocus;766.342774;2.306872;762.863334;433.837241;124.523415;-109.375013;228859.000202;176184374.142356;300.000000;0.000000;0.000000
