File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-SetpointWeighting-Cohen;425.834398;0.230380;353.023335;62.254967;39.504421;-0.001884;105907.000595;54400480.335023;9734.000000;1474.966643;34.333333
