File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-SetpointWeighting-AMIGO;600.099276;0.261299;522.580666;104.472162;59.026594;-0.000395;156774.199692;108035742.315579;12167.000000;3152.554347;17.333333
