File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-OnOff-None;3882.643095;0.435079;2905.488001;218.964910;126.530554;-0.456151;871646.400360;4522475221.595616;1500150.000000;662311.392611;0.333333
