File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-GainScheduling-Ziegler;575.629847;0.094353;278.433330;97.178334;32.145520;-0.007430;83529.999063;99404916.359729;33323.000000;22212.895903;63.666667
