File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-SmoothingDerivativePID-Ziegler;289.495668;0.205200;206.957331;54.871184;25.613178;-0.101534;62087.199261;25142322.552925;4527.000000;269.842163;68.666667
