File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-PIWithTwoDegreesOfFreedom-RootLocus;349.177912;0.215808;252.792666;74.870128;31.614367;-0.078810;75837.799889;36577564.352775;6923.000000;509.180548;54.666667
