File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-HPA-None;286.403170;0.091049;176.233333;38.011057;18.899223;-0.015995;52869.999826;24608032.794879;12817.000000;1915.609796;74.333333
