File;Tunning;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-ErrorSquarePIDFull-RootLocus-1.csv;2232.173467;0.249952;1413.380002;244.217558;114.557683;0.008688;127204.200150;448433854.843013;110079.000000;93400.761096;0.000000
Experiment-ErrorSquarePIDFull-RootLocus-2.csv;2036.046607;0.270506;1396.446676;272.034882;119.977020;0.008817;125680.200813;373093720.859277;121166.000000;99200.482545;0.000000
Experiment-ErrorSquarePIDFull-RootLocus-3.csv;1970.973021;0.290020;1369.000002;260.949235;117.866335;0.016456;123210.000214;349626118.568276;143400.000000;110139.252193;1.111111
Experiment-ErrorSquarePIDFull-RootLocus-4.csv;2030.969963;0.296657;1395.868890;265.809996;119.033366;0.019426;125628.200119;371235509.121006;139877.000000;110521.895968;0.000000
Experiment-ErrorSquarePIDFull-RootLocus-5.csv;2124.437369;0.295603;1448.086666;268.154034;120.908522;0.004475;130327.799896;406191072.086790;140076.000000;111840.421005;0.000000
Experiment-ErrorSquarePIDFull-RootLocus-6.csv;2026.232314;0.300307;1414.297771;273.430005;120.000917;0.009698;127286.799408;369505565.019605;132261.000000;105861.447050;0.000000
Experiment-ErrorSquarePIDFull-RootLocus-7.csv;2007.082629;0.290941;1416.677785;292.633895;121.371458;0.016115;127501.000668;362554261.166534;150075.000000;118181.148654;0.000000
Experiment-ErrorSquarePIDFull-RootLocus-8.csv;1975.243429;0.301361;1403.877770;281.294677;121.142142;0.014987;126348.999329;351142794.455366;143439.000000;112834.707121;0.000000
Experiment-ErrorSquarePIDFull-RootLocus-9.csv;1992.713564;0.270426;1383.720000;270.814902;119.228931;0.017813;124534.799988;357381661.496249;133035.000000;102704.453888;0.000000
Experiment-ErrorSquarePIDFull-RootLocus-10.csv;1978.508330;0.267815;1376.595560;262.772596;118.500110;0.017893;123893.600426;352304569.099382;133200.000000;106255.090724;0.000000
