1988985;1;211.800000;0.000000
2015576;1;228.800000;0.000000
2046583;1;254.000000;0.000000
2077592;1;224.000000;0.000000
2111626;1;240.000000;0.000000
2139371;1;226.400000;0.000000
2168311;1;305.000000;0.000000
2196192;1;287.200000;0.000000
2223916;1;317.200000;0.000000
2251287;1;336.800000;0.000000
2278899;1;318.200000;0.000000
2303841;2;575.600000;0.000000
2330096;2;638.400000;0.000000
2356188;2;612.400000;0.000000
2381513;2;621.800000;0.000000
2406082;2;626.000000;0.000000
2432007;2;563.000000;0.000000
2456489;2;607.000000;0.000000
2483298;2;613.400000;0.000000
2508962;2;614.400000;0.000000
2534695;2;596.400000;0.000000
2560456;2;605.600000;0.000000
2586353;2;569.600000;0.000000
Ziegler: "-kp=0.00027945", "-ki=0.00139723", "-kd=0.00001397" 
Cohen: "-kp=0.00088026", "-ki=0.00833310", "-kd=0.00001123" 
AMIGO: "-kp=0.00057054", "-ki=0.01200505", "-kd=0.00000713" 
