Controller;RMSE;NMRSE;MAPE;SMAPE;ITAE;IAE;ISE;Control Effort;R2;Goal Range 
BasicPID;333.548268;0.180355;75.164058;30.240993;52836084.851131;72279.399908;33376334.194143;1225.000000;-0.076602;60.666667
