77942;1;244.600000;866.000000
103949;3;781.800000;866.000000
132949;1;194.800000;866.000000
159359;4;694.600000;866.000000
186988;3;441.400000;866.000000
212554;4;554.400000;866.000000
237252;4;234.000000;866.000000
277461;6;1071.200000;866.000000
305834;2;242.600000;866.000000
329358;7;1267.400000;866.000000
357077;2;464.400000;866.000000
381008;6;1064.800000;866.000000
407289;3;770.400000;866.000000
419958;4;453.200000;866.000000
457449;6;1635.400000;866.000000
485577;1;362.000000;866.000000
506065;6;1858.600000;866.000000
533885;1;365.800000;866.000000
555182;6;1749.000000;866.000000
583362;1;346.600000;866.000000
605306;5;1518.200000;866.000000
633307;1;355.200000;866.000000
655854;5;1471.400000;866.000000
683984;1;352.800000;866.000000
706065;5;1645.400000;866.000000
734282;1;350.200000;866.000000
756844;5;1460.800000;866.000000
775395;1;439.200000;866.000000
810005;4;1216.600000;866.000000
838160;1;342.400000;866.000000
859157;5;1496.400000;1440.000000
887216;2;648.600000;1440.000000
907046;7;1962.000000;1440.000000
935146;1;356.000000;1440.000000
953785;8;2227.800000;1440.000000
980022;1;352.000000;1440.000000
997993;9;2347.000000;1440.000000
1026217;1;322.800000;1440.000000
1043967;9;2411.400000;1440.000000
1072144;1;328.800000;1440.000000
1090107;9;2366.600000;1440.000000
1118362;1;332.800000;1440.000000
1136049;10;2438.200000;1440.000000
1164180;1;355.000000;1440.000000
1181460;10;2439.400000;1440.000000
1209748;1;342.000000;1440.000000
1227902;10;2341.800000;1440.000000
1256138;1;335.000000;1440.000000
1273544;10;2361.200000;1440.000000
1301891;1;321.800000;1440.000000
1319690;10;2330.000000;1440.000000
1347346;1;324.800000;1440.000000
1364028;11;2510.600000;1440.000000
1391918;1;331.800000;1440.000000
1409125;11;2422.600000;1440.000000
1436555;1;341.400000;1440.000000
1449724;11;2663.800000;1440.000000
1477354;1;340.200000;1440.000000
1493936;11;2532.800000;1440.000000
1520848;1;339.800000;1440.000000
1536384;11;2565.200000;1000.000000
1563115;1;328.600000;1000.000000
1580598;8;2103.200000;1000.000000
1607146;1;351.000000;1000.000000
1627053;7;1923.400000;1000.000000
1654146;1;344.400000;1000.000000
1674357;7;1853.000000;1000.000000
1702250;1;331.200000;1000.000000
1719515;7;2066.000000;1000.000000
1747668;1;333.000000;1000.000000
1769152;6;1623.000000;1000.000000
1797226;1;339.200000;1000.000000
1818762;6;1660.800000;1000.000000
1847117;1;326.600000;1000.000000
1869013;6;1594.800000;1000.000000
1897287;1;330.800000;1000.000000
1919226;6;1587.600000;1000.000000
1947142;1;334.800000;1000.000000
1968875;6;1623.000000;1000.000000
1997354;1;329.400000;1000.000000
2018510;6;1613.400000;1000.000000
2046300;1;330.400000;1000.000000
2066619;7;1871.600000;1000.000000
2094952;1;336.200000;1000.000000
2116083;6;1770.800000;1000.000000
2144738;1;337.200000;1000.000000
2166090;6;1639.000000;1000.000000
2194154;1;327.600000;1000.000000
2216049;6;1608.000000;1000.000000
2244281;1;339.200000;1000.000000
