File;Tunning;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-1.csv;297.959538;0.196310;208.179997;46.257911;24.835296;0.374311;18736.199768;7990189.768152;2044.000000;80.183877;66.666667
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-2.csv;247.362169;0.161295;169.013330;59.532940;20.282051;0.492400;15211.199656;5506923.845828;1990.000000;107.316608;76.666667
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-3.csv;242.463636;0.138804;177.973336;70.950128;19.712986;0.474306;16017.600201;5290975.317824;1760.000000;104.878682;68.888889
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-4.csv;216.058904;0.164104;151.286668;22.039571;16.840212;0.497264;13615.800095;4201330.510751;1917.000000;118.888949;72.222222
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-5.csv;253.558344;0.144692;181.657778;41.108175;20.538149;0.438952;16349.200001;5786265.054124;1835.000000;89.176317;67.777778
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-6.csv;250.289931;0.102234;172.773338;48.382792;18.128351;0.498996;15549.600428;5638054.460442;1623.000000;78.765825;72.222222
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-7.csv;240.867251;0.164527;169.502220;31.259501;19.623598;0.476972;15255.199837;5221532.937023;2041.000000;108.176166;75.555556
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-8.csv;216.144411;0.140646;155.051114;29.390530;17.375762;0.545423;13954.600220;4204656.579718;1898.000000;102.134079;76.666667
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-9.csv;237.861823;0.153479;166.553332;39.413440;19.815107;0.486675;14989.799911;5092042.235758;2139.000000;96.569871;71.111111
Experiment-PIWithTwoDegreesOfFreedom-Ziegler-10.csv;233.480826;0.160336;161.211108;26.103056;18.496777;0.483955;14508.999725;4906196.648862;2217.000000;124.177845;71.111111
