55255;1;341.800000;0.000000
76683;1;358.200000;0.000000
112477;1;337.400000;0.000000
140507;1;334.800000;0.000000
168761;1;341.200000;0.000000
196851;1;340.600000;0.000000
225272;1;334.600000;0.000000
254094;1;348.400000;0.000000
282308;1;334.800000;0.000000
310457;1;333.600000;0.000000
338308;1;333.800000;0.000000
364899;2;660.400000;0.000000
391718;2;607.000000;0.000000
417979;2;617.000000;0.000000
444927;2;574.000000;0.000000
470897;2;544.400000;0.000000
498408;2;643.000000;0.000000
504688;2;16.000000;0.000000
553075;2;433.400000;0.000000
581556;2;650.800000;0.000000
607660;2;631.600000;0.000000
634310;2;616.000000;0.000000
661169;2;540.000000;0.000000
Ziegler: "-kp=0.00042943", "-ki=0.00214715", "-kd=0.00002147" 
Cohen: "-kp=0.00135271", "-ki=0.01280561", "-kd=0.00001726" 
AMIGO: "-kp=0.00087675", "-ki=0.01844836", "-kd=0.00001096" 
