File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-SmoothingDerivativePID-AMIGO;553.062456;0.256761;464.266668;84.198730;51.363037;-0.000091;139280.000397;91763424.156448;11723.000000;2699.674214;24.666667
