File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-SetpointWeighting-Ziegler;327.463716;0.215210;240.063334;67.412536;29.822744;-0.097069;72019.000179;32169745.553885;6240.000000;379.086577;57.000000
