File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-PIWithTwoDegreesOfFreedom-Cohen;338.780629;0.162797;252.859334;50.344204;28.321506;-0.003009;75857.800171;34431694.318645;11361.000000;1209.852863;49.000000
