956151;1;269.600000;1000.000000
964899;1;177.000000;1000.000000
974066;3;749.200000;1000.000000
980381;4;985.000000;1000.000000
985530;4;854.600000;1000.000000
991307;5;937.600000;1000.000000
997447;5;918.400000;1000.000000
1004654;5;963.600000;1000.000000
1009891;5;927.600000;1000.000000
1015269;5;1204.400000;1000.000000
1019281;5;1113.800000;1000.000000
1023791;5;1027.000000;1000.000000
1028713;5;1088.600000;1000.000000
1033149;5;1382.800000;1000.000000
1036254;4;1318.400000;1000.000000
1039694;3;977.800000;1000.000000
1044875;3;1006.600000;1000.000000
1049882;3;971.800000;1000.000000
1055070;3;1024.200000;1000.000000
1060006;3;1016.400000;1000.000000
1064991;3;1016.600000;1000.000000
1069940;3;950.800000;1000.000000
1075239;3;965.600000;1000.000000
1080488;3;895.000000;1000.000000
1086058;3;990.200000;1000.000000
1091172;3;989.000000;1000.000000
1096268;3;1001.600000;1000.000000
1101327;3;1020.600000;1000.000000
1106317;3;1010.400000;1000.000000
1111331;3;1000.600000;1000.000000
1116373;3;994.600000;1000.000000
1121443;3;1012.400000;1000.000000
1126476;3;1025.400000;1000.000000
1131331;3;998.000000;1000.000000
1136399;3;1001.400000;1000.000000
1141450;3;980.800000;1000.000000
1146789;3;1061.600000;1000.000000
1151665;3;1004.800000;1000.000000
1156712;3;997.200000;1000.000000
1161763;3;985.400000;1000.000000
1166896;3;1021.000000;1000.000000
1171846;3;1012.400000;1000.000000
1176870;3;991.000000;1000.000000
1181954;3;986.400000;1000.000000
1187088;3;1019.400000;1000.000000
1191945;3;997.400000;1000.000000
1196989;3;988.000000;1000.000000
1202117;3;988.400000;1000.000000
1207254;3;993.800000;1000.000000
1212323;3;872.200000;1000.000000
1218041;3;1001.800000;1000.000000
1223092;3;971.800000;1000.000000
1228189;3;981.600000;1000.000000
1233269;3;1006.200000;1000.000000
1238384;3;991.800000;1000.000000
1243480;3;994.600000;1000.000000
1248556;3;972.600000;1000.000000
1253700;3;1014.800000;1000.000000
1258664;3;996.000000;1000.000000
1263752;3;946.000000;1000.000000
1269079;3;981.000000;1000.000000
1274243;4;1298.400000;1000.000000
1277803;3;927.400000;1000.000000
1283205;3;1011.800000;1000.000000
1288059;3;991.400000;1000.000000
