File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-IncrementalFormPID-RootLocus;367.353371;0.203746;274.748667;89.832835;34.462151;-0.078333;82424.600195;40484549.675208;8652.000000;677.641230;49.333333
