File;Tunning;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-BasicPID-RootLocus-1.csv;253.614723;0.139410;170.048889;26.217474;17.899988;0.481328;15304.400009;5788838.490001;1339.000000;101.198067;76.666667
Experiment-BasicPID-RootLocus-2.csv;236.695101;0.131673;161.999994;29.172467;17.363736;0.495786;14579.999474;5042211.395546;1699.000000;120.106895;73.333333
Experiment-BasicPID-RootLocus-3.csv;247.268249;0.172001;170.428889;28.468532;19.002403;0.478513;15338.599976;5502742.816255;1909.000000;150.703091;68.888889
Experiment-BasicPID-RootLocus-4.csv;273.286164;0.151070;211.273333;31.131366;22.402666;0.470068;19014.599991;6721679.466327;1693.000000;93.021440;64.444444
Experiment-BasicPID-RootLocus-5.csv;227.239453;0.150749;165.082219;21.601300;17.147034;0.526831;14857.399719;4647399.204109;1555.000000;134.561810;77.777778
Experiment-BasicPID-RootLocus-6.csv;224.315013;0.142912;158.886667;20.262680;16.785346;0.513610;14299.800049;4528550.262432;1458.000000;167.033619;72.222222
Experiment-BasicPID-RootLocus-7.csv;259.790272;0.150533;215.122217;29.597429;22.145762;0.417875;19360.999496;6074188.683389;1436.000000;92.964879;54.444444
Experiment-BasicPID-RootLocus-8.csv;238.073642;0.141525;145.266666;25.280705;15.945006;0.536383;13073.999939;5101115.308525;854.000000;56.284272;78.888889
Experiment-BasicPID-RootLocus-9.csv;186.735789;0.112073;110.904445;17.308095;12.667641;0.614514;9981.400040;3138322.951422;508.000000;35.243924;80.000000
Experiment-BasicPID-RootLocus-10.csv;197.961658;0.138648;113.326667;16.062029;12.804265;0.566319;10199.400055;3526993.629158;505.000000;37.090868;81.111111
