File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-GainScheduling-AMIGO;426.326132;0.092027;237.423331;58.798942;27.347820;-0.013378;71226.999367;54526191.215424;31133.000000;16865.453764;71.000000
