8312524;1;438.600000;866.000000
8311582;1;188.200000;866.000000
8309751;1;366.000000;866.000000
8306331;2;683.600000;866.000000
8302954;2;675.200000;866.000000
8297267;3;1137.000000;866.000000
8291639;3;1125.400000;866.000000
8287129;2;902.000000;866.000000
8283216;2;782.400000;866.000000
8278617;2;919.600000;866.000000
8273789;2;965.400000;866.000000
8268828;2;992.000000;866.000000
8263903;2;984.800000;866.000000
8258907;2;999.000000;866.000000
8253965;2;988.200000;866.000000
8251313;1;530.400000;866.000000
8246392;2;983.800000;866.000000
8241437;2;990.800000;866.000000
8236601;2;967.000000;866.000000
8233945;1;531.200000;866.000000
8229114;2;965.800000;866.000000
8224163;2;990.000000;866.000000
8219269;2;978.600000;866.000000
8216612;1;531.400000;866.000000
8211674;2;987.200000;866.000000
8206704;2;993.800000;866.000000
8204004;1;540.000000;866.000000
8198994;2;1001.600000;866.000000
8194029;2;992.800000;866.000000
8189053;2;995.200000;866.000000
8186455;1;519.400000;1440.000000
8181517;2;987.200000;1440.000000
8174463;3;1410.400000;1440.000000
8167275;3;1437.400000;1440.000000
8160143;3;1426.200000;1440.000000
8153002;3;1428.000000;1440.000000
8145883;3;1423.600000;1440.000000
8138746;3;1427.200000;1440.000000
8131667;3;1415.600000;1440.000000
8124445;3;1444.200000;1440.000000
8117389;3;1411.000000;1440.000000
8110250;3;1427.600000;1440.000000
8103283;3;1393.200000;1440.000000
8094099;4;1836.400000;1440.000000
8087259;3;1368.000000;1440.000000
8080039;3;1443.800000;1440.000000
8072947;3;1418.200000;1440.000000
8065735;3;1442.200000;1440.000000
8058635;3;1420.000000;1440.000000
8051472;3;1432.600000;1440.000000
8044356;3;1422.600000;1440.000000
8037699;3;1331.200000;1440.000000
8030633;3;1413.000000;1440.000000
8023477;3;1431.000000;1440.000000
8016469;3;1401.400000;1440.000000
8009287;3;1436.200000;1440.000000
8002202;3;1416.800000;1440.000000
7995066;3;1427.400000;1440.000000
7987947;3;1423.200000;1440.000000
7980751;3;1439.000000;1440.000000
7971757;4;1798.400000;1000.000000
7964646;3;1422.200000;1000.000000
7959755;2;978.200000;1000.000000
7954779;2;995.000000;1000.000000
7949846;2;986.400000;1000.000000
7944877;2;993.600000;1000.000000
7939969;2;981.400000;1000.000000
7934989;2;995.800000;1000.000000
7930132;2;971.200000;1000.000000
7925138;2;998.600000;1000.000000
7920213;2;984.800000;1000.000000
7915249;2;992.600000;1000.000000
7910326;2;984.400000;1000.000000
7905337;2;997.600000;1000.000000
7900413;2;984.600000;1000.000000
7895392;2;1004.000000;1000.000000
7890551;2;968.000000;1000.000000
7885620;2;986.000000;1000.000000
7880700;2;983.800000;1000.000000
7875734;2;993.000000;1000.000000
7870809;2;984.800000;1000.000000
7865823;2;997.000000;1000.000000
7860861;2;992.200000;1000.000000
7855840;2;1004.000000;1000.000000
7850899;2;988.000000;1000.000000
7845882;2;1003.200000;1000.000000
7840995;2;977.200000;1000.000000
7835985;2;1001.800000;1000.000000
7831057;2;985.400000;1000.000000
7826113;2;988.600000;1000.000000
