File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-OnOffwithDeadZone-None;3625.225961;0.403556;2756.279324;202.608269;127.159188;-0.448482;826883.797226;3942678980.878368;1500150.000000;672630.230138;0.000000
