9697140;1;279.600000;0.000000
9735940;1;187.800000;0.000000
9763732;1;241.600000;0.000000
9794532;1;240.000000;0.000000
9830645;1;231.800000;0.000000
9856401;1;261.600000;0.000000
9895911;1;257.600000;0.000000
9927674;1;174.400000;0.000000
9953103;1;309.400000;0.000000
9983715;1;317.000000;0.000000
10009178;1;337.400000;0.000000
10038156;2;589.000000;0.000000
10065961;2;600.600000;0.000000
10092665;2;633.600000;0.000000
10118377;2;597.000000;0.000000
10130167;2;763.200000;0.000000
10168796;2;598.200000;0.000000
10200683;2;612.800000;0.000000
10225492;2;634.400000;0.000000
10255290;2;629.200000;0.000000
10281245;2;635.400000;0.000000
10307823;2;643.200000;0.000000
10335627;2;626.800000;0.000000
Ziegler: "-kp=0.00025396", "-ki=0.00126979", "-kd=0.00001270" 
Cohen: "-kp=0.00079997", "-ki=0.00757301", "-kd=0.00001021" 
AMIGO: "-kp=0.00051850", "-ki=0.01091003", "-kd=0.00000648" 
