1379;1;183,200000;1000,000000
5447;1;324,800000;1000,000000
11974;1;305,400000;1000,000000
20295;1;268,800000;1000,000000
28902;1;274,600000;1000,000000
37871;1;275,200000;1000,000000
43537;1;204,200000;1000,000000
64244;1;205,600000;1000,000000
73360;1;285,000000;1000,000000
81122;1;341,800000;1000,000000
91573;1;263,200000;1000,000000
100769;1;296,800000;1000,000000
109382;1;319,000000;1000,000000
117799;1;277,800000;1000,000000
126708;2;687,400000;1000,000000
133219;2;732,000000;1000,000000
139608;2;743,600000;1000,000000
145162;2;755,600000;1000,000000
151961;2;827,200000;1000,000000
155490;3;1049,400000;1000,000000
162532;3;1088,200000;1000,000000
166900;3;1063,400000;1000,000000
171493;3;1032,400000;1000,000000
176518;3;1041,600000;1000,000000
182183;3;1125,800000;1000,000000
185935;3;1058,200000;1000,000000
190215;3;1119,000000;1000,000000
195756;3;1162,800000;1000,000000
199553;3;1100,600000;1000,000000
204968;3;1065,800000;1000,000000
208567;3;999,200000;1000,000000
214814;3;849,800000;1000,000000
220380;3;1041,000000;1000,000000
225126;3;992,800000;1000,000000
230478;3;955,000000;1000,000000
236078;3;883,800000;1000,000000
241751;3;929,200000;1000,000000
246924;3;889,400000;1000,000000
252893;3;1041,400000;1000,000000
257800;3;986,800000;1000,000000
262958;3;1017,600000;1000,000000
267815;3;1063,600000;1000,000000
272508;3;1033,000000;1000,000000
277454;3;868,400000;1000,000000
283210;3;963,400000;1000,000000
288520;3;977,400000;1000,000000
293742;3;969,000000;1000,000000
298991;3;934,600000;1000,000000
304348;3;1039,000000;1000,000000
309292;3;978,200000;1000,000000
314603;3;1038,200000;1000,000000
319460;3;1024,600000;1000,000000
324511;3;1059,200000;1000,000000
329010;3;1009,400000;1000,000000
334278;3;1066,000000;1000,000000
339069;3;1036,000000;1000,000000
343981;3;1054,600000;1000,000000
348786;3;1029,000000;1000,000000
353678;3;1041,600000;1000,000000
358294;3;1001,600000;1000,000000
