File;Tunning;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-BasicP-RootLocus-1.csv;586.192730;0.403103;503.433329;133.137237;65.094560;-2.308428;45308.999641;30925972.535695;632.000000;131.437837;17.777778
Experiment-BasicP-RootLocus-2.csv;594.416811;0.398670;512.680002;137.916756;68.263890;-1.589082;46141.200211;31799821.096908;634.000000;141.466145;22.222222
Experiment-BasicP-RootLocus-3.csv;540.338215;0.554420;497.542219;120.134613;63.122242;-4.046015;44778.799698;26276884.758981;562.000000;62.692108;14.444444
Experiment-BasicP-RootLocus-4.csv;617.689546;0.475731;508.931111;154.784019;68.521449;-2.026129;45803.800026;34338633.809417;675.000000;183.068646;33.333333
Experiment-BasicP-RootLocus-5.csv;566.662650;0.619303;510.371112;120.243876;65.430293;-3.674029;45933.400055;28899590.266041;586.000000;87.799543;11.111111
Experiment-BasicP-RootLocus-6.csv;616.075453;0.417678;505.351114;154.661960;68.785789;-1.611968;45481.600296;34159406.766122;698.000000;171.927066;33.333333
Experiment-BasicP-RootLocus-7.csv;613.256480;0.427178;505.782221;150.329966;68.264914;-1.595786;45520.399918;33847515.938934;665.000000;172.068874;28.888889
Experiment-BasicP-RootLocus-8.csv;563.232216;0.401792;505.088888;125.066413;65.729839;-2.548394;45457.999954;28550747.650494;589.000000;82.647121;20.000000
Experiment-BasicP-RootLocus-9.csv;551.891604;0.575007;510.304443;112.659656;64.446343;-4.107793;45927.399857;27412590.870660;557.000000;70.795390;6.666667
Experiment-BasicP-RootLocus-10.csv;608.112986;0.420258;522.826665;143.337602;68.468667;-2.298555;47054.399811;33282126.382384;663.000000;148.223195;18.888889
