75555;1;206.600000;0.000000
104389;1;234.000000;0.000000
133716;1;134.600000;0.000000
156097;1;128.400000;0.000000
196709;1;202.000000;0.000000
218725;1;174.800000;0.000000
248573;1;156.200000;0.000000
290378;1;87.200000;0.000000
319116;1;239.800000;0.000000
347580;1;277.000000;0.000000
375701;1;353.400000;0.000000
401511;2;739.600000;0.000000
428316;2;740.400000;0.000000
454585;2;679.800000;0.000000
480903;2;689.800000;0.000000
507351;2;670.800000;0.000000
533842;2;684.000000;0.000000
560212;2;690.600000;0.000000
586693;2;691.400000;0.000000
613037;2;701.400000;0.000000
639405;2;703.600000;0.000000
666040;2;664.600000;0.000000
692356;2;677.600000;0.000000
Ziegler: "-kp=0.00014659", "-ki=0.00048863", "-kd=0.00000000" 
Cohen: "-kp=0.00149521", "-ki=0.05458708", "-kd=0.00000000" 
AMIGO: "-kp=0.00028786", "-ki=0.00786863", "-kd=0.00000000" 
