594257;4;795;900;0;;
600415;4;871,8;900;0;;
606047;4;840,4;900;0;;
611912;4;841,8;900;0;;
617809;4;897;900;0;;
623428;4;799,6;900;0;;
629500;4;856,4;900;0;;
635485;4;830;900;0;;
642718;4;906,6;900;0;;
648252;4;793,2;900;0;;
654312;4;789,2;900;0;;
660459;4;819,4;900;0;;
666442;4;778,8;900;0;;
672612;4;886,8;900;0;;
678238;4;962,8;900;0;;
683179;4;779,8;900;0;;
689651;4;798,4;900;0;;
695169;10;121;900;0;;
739079;12;1502,6;900;0;;
741649;12;1512,2;900;0;;
744148;11;1458,6;900;0;;
746946;10;1461,6;900;0;;
749474;8;1250,8;900;0;;
753423;7;1244;900;0;;
757275;6;1170;900;0;;
761492;5;965;900;0;;
766734;5;991,4;900;0;;
771856;5;998,4;900;0;;
776929;5;1019;900;0;;
781912;5;1003,6;900;0;;
786756;5;861,2;900;0;;
792681;5;967,8;900;0;;
797900;5;970,4;900;0;;
803037;5;1036,2;900;0;;
808021;5;1037;1250;0;;
812900;5;1039,6;1250;0;;
817683;5;1005,4;1250;0;;
822789;6;1097;1250;0;;
827360;6;1079,4;1250;0;;
832034;6;1124;1250;0;;
836619;6;1138,2;1250;0;;
840966;6;1121,2;1250;0;;
845400;6;1098,4;1250;0;;
849983;6;1106,8;1250;0;;
854423;6;1092,4;1250;0;;
859079;6;1108;1250;0;;
863653;6;1074,4;1250;0;;
868293;6;1059;1250;0;;
873008;6;1071,8;1250;0;;
877762;6;1003,8;1250;0;;
882785;7;1141,2;1250;0;;
887184;7;1135,4;1250;0;;
891570;7;1177;1250;0;;
895773;7;1200;1250;0;;
899829;7;1130,2;1250;0;;
904236;7;1229,6;1250;0;;
908292;7;1105,8;1250;0;;
912874;7;1212;1250;0;;
916868;7;1170,6;1250;0;;
921105;7;1172,4;1250;0;;
925237;7;1210,2;1250;0;;
929228;7;1161,8;1250;0;;
933533;7;1114,8;1250;0;;
937983;7;1115,8;1250;0;;
942498;7;1154,6;1250;0;;
946805;7;1107,2;1250;0;;
951322;7;1094,4;1250;0;;
955927;7;1134,6;1250;0;;
960307;7;1083,4;1250;0;;
964983;7;1199,8;1250;0;;
969037;7;998,6;1250;0;;
974114;8;1172,4;1250;0;;
978295;8;1197;1250;0;;
982435;8;1216,6;1250;0;;
986404;8;1067,6;1250;0;;
988742;16;567,8;1250;0;;
1031136;18;1847;1250;0;;
1031961;18;1855,6;1250;0;;
1032681;18;1908,4;1250;0;;
1033266;16;1756,8;1250;0;;
1034486;14;1716,8;1250;0;;
1035960;13;1633,6;1250;0;;
1037873;12;1538;1250;0;;
1040274;11;1458,2;1250;0;;
1043067;10;1431;1250;0;;
1045961;10;1376,2;1250;0;;
1049128;10;1405;1250;0;;
1052140;10;1353,4;1250;0;;
1055436;10;1416;1250;0;;
1058421;10;1358;1250;0;;
1061683;10;1393,6;1250;0;;
1064777;10;1404,8;1300;0;;
1067789;10;1409,8;1300;0;;
1070796;10;1446,8;1300;0;;
1073589;10;1397,2;1300;0;;
1076840;10;1400,8;1300;0;;
1079898;10;1273,2;1300;0;;
1083604;10;1412;1300;0;;
1086595;10;1342,6;1300;0;;
1089939;10;1453;1300;0;;
1092782;10;1454,6;1300;0;;
1095555;10;1378,2;1300;0;;
1098753;10;1332;1300;0;;
1102135;10;1384,4;1300;0;;
1105526;10;1384,6;1300;0;;
1108642;10;1417;1300;0;;
1111559;10;1375,2;1300;0;;
1114774;10;1324,2;1300;0;;
1118313;10;1322,4;1300;0;;
1121648;10;1378,8;1300;0;;
1124932;10;1424,2;1300;0;;
1127845;10;1352;1300;0;;
1131219;10;1408,4;1300;0;;
1134233;10;1408,6;1300;0;;
1137210;10;1363,8;1300;0;;
1140494;10;1351,2;1300;0;;
1143780;10;1348,4;1300;0;;
1147106;10;1400,4;1300;0;;
1150170;10;1311;1300;0;;
1153636;10;1391,6;1300;0;;
1156774;10;1345,2;1300;0;;
1160115;10;1318,6;1300;0;;
1163591;10;1357,4;1300;0;;
1166819;10;1372;1300;0;;
1170050;10;1451;1300;0;;
1172883;10;1331;1300;0;;
1176228;10;1397;1300;0;;
1179376;10;1175;1300;0;;
1183437;10;1307,4;1300;0;;
1186989;10;960;1300;0;;
1189031;15;536,2;1300;0;;
1221062;18;1961,4;1300;0;;
1221307;18;1905,4;1300;0;;
1221850;17;1789,2;1300;0;;
1222877;16;1801,8;1300;0;;
1223941;14;1630,2;1300;0;;
1225851;13;1619;1300;0;;
1227906;12;1469;1300;0;;
1230797;12;1460,6;1300;0;;
1233567;12;1505,6;1300;0;;
1236105;11;1411,6;1300;0;;
1239112;11;1460,4;1300;0;;
1241871;11;1333,4;1300;0;;
1245300;11;1432,6;1300;0;;
1248194;11;1475,4;1300;0;;
1251140;11;1484,8;1300;0;;
1253786;11;1461;1300;0;;
1256560;11;1467,6;1300;0;;
1259316;11;1402,2;1300;0;;
1262385;11;1445,2;300;0;;
1265215;9;1158;300;0;;
1269498;7;1162,4;300;0;;
1273736;5;988,8;300;0;;
1278862;3;691,8;300;0;;
1285698;1;290,2;300;0;;
1294298;1;272;300;0;;
1303025;1;254,2;300;0;;
1311809;1;311,8;300;0;;
1320308;1;257;300;0;;
1329092;1;295,8;300;0;;
1337667;1;239,4;300;0;;
1346501;1;282,4;300;0;;
1355166;1;271,8;300;0;;
1363850;1;266;300;0;;
1372576;1;300,4;300;0;;
1380979;1;265,2;300;0;;
1389888;1;259,4;300;0;;
1398631;1;276,2;300;0;;
1407311;1;285,2;300;0;;
1415945;1;163,8;300;0;;
1435427;1;272,4;300;0;;
1444066;1;274,4;300;0;;
1452824;1;301,2;300;0;;
1461386;1;273,6;300;0;;
1470075;1;255,6;300;0;;
1478873;1;296,8;300;0;;
1487430;1;263,6;300;0;;
1496176;1;309,8;300;0;;
1504690;1;247,6;300;0;;
1513521;1;280,4;300;0;;
1522190;1;264,6;300;0;;
1530940;1;259;300;0;;
1539704;1;282,8;300;0;;
1548298;1;202;300;0;;
1567738;1;254,2;300;0;;
1576530;1;255,4;300;0;;
1585313;1;307,4;300;0;;
1593852;1;205,8;300;0;;
1602884;1;222,4;300;0;;
1611823;1;259,4;300;0;;
1620592;1;291,6;300;0;;
1629190;1;263,2;300;0;;
1637948;1;191,2;300;0;;
1657336;2;469,4;300;0;;
1665110;2;446;300;0;;
1672948;2;496,4;300;0;;
1680508;2;498,4;300;0;;
1688088;2;553,6;300;0;;
1695358;2;354,2;300;0;;
1700551;2;113,2;300;0;;
1714059;2;517,6;300;0;;
1721481;1;272,6;300;0;;
1730338;1;243,4;300;0;;
1739125;1;299,8;300;0;;
1747711;1;263,8;300;0;;
1756495;1;278,6;300;0;;
1765140;1;272,6;800;0;;
1773842;2;528,2;800;0;;
1781282;2;489,6;800;0;;
1788876;3;672;800;0;;
1795556;3;695,4;800;0;;
1802179;3;698,6;800;0;;
1808735;3;636,8;800;0;;
1815589;3;698;800;0;;
1822090;3;602,6;800;0;;
1827282;5;136,6;800;0;;
1850906;6;1107,2;800;0;;
1855355;7;1161,2;800;0;;
1859637;6;1097,8;800;0;;
1864195;6;1063,8;800;0;;
1868950;5;1039,6;800;0;;
1873986;4;895,6;800;0;;
1879546;4;878,6;800;0;;
1885134;4;880,8;800;0;;
1890801;4;852,4;800;0;;
1896622;4;891;800;0;;
1902242;4;895,4;800;0;;
1907844;4;799,4;800;0;;
1913918;4;885;800;0;;
1919569;4;857,4;800;0;;
1925574;4;860,4;800;0;;
1931347;4;847,6;800;0;;
1937169;4;899,4;800;0;;
1942737;4;859,4;800;0;;
1948586;4;866,8;800;0;;
1954332;4;790,6;800;0;;
1960436;4;845,8;800;0;;
1966251;4;814,6;800;0;;
1972238;4;838,6;800;0;;
1978113;4;926,6;800;0;;
1983567;4;828,2;800;0;;
1989424;4;862,2;800;0;;
1995446;4;856;800;0;;
2001309;4;856,6;800;0;;
2007076;4;912;800;0;;
2012580;4;859,4;800;0;;
2018360;4;830,2;800;0;;
2024268;4;840,2;800;0;;
2030112;4;755,4;800;0;;
2036414;4;812,4;800;0;;
2042389;4;831,8;800;0;;
2048288;4;849,4;800;0;;
2054097;4;835,6;800;0;;
2059958;4;835,4;800;0;;
2065863;4;805,2;800;0;;
2071846;4;882,4;800;0;;
2077551;4;877,2;800;0;;
2083219;4;833,8;800;0;;
2089118;4;841,8;800;0;;
2095741;4;640,6;800;0;;
2099193;9;412;800;0;;
2145114;10;1400,4;800;0;;
2148180;10;1395,2;1000;0;;
2151272;9;1387,4;1000;0;;
2154405;8;1185,6;1000;0;;
2158684;8;1255,8;1000;0;;
2162470;7;1149,2;1000;0;;
2166815;7;1112;1000;0;;
2171318;7;1122,2;1000;0;;
2175815;7;1165,6;1000;0;;
2180037;7;1160;1000;0;;
2184419;7;1164,4;1000;0;;
2188678;7;1185,2;1000;0;;
2192828;7;1100;1000;0;;
2197404;7;1179,2;1000;0;;
2201833;7;1260,2;1000;0;;
2205583;6;1078;1000;0;;
2210266;6;1076,2;1000;0;;
2214961;6;1022,6;1000;0;;
2219887;6;1048,2;1000;0;;
2224733;6;1084,2;1000;0;;
2229382;6;1082,4;1000;0;;
2234021;6;1135,6;1000;0;;
2238418;6;1100,4;1000;0;;
2243167;6;1089,8;1000;0;;
2247782;6;941,6;1000;0;;
2253137;6;1147,4;1000;0;;
2257457;6;1106,4;1000;0;;
2261992;6;1121,4;1000;0;;
2266452;6;1061,6;1000;0;;
2271183;6;1073,2;1000;0;;
2276433;6;1073,8;1000;0;;
2281138;6;992,8;1000;0;;
2286192;6;997,4;1000;0;;
2291265;6;983,2;1000;0;;
2296616;6;1115,4;1000;0;;
2301036;6;1119,6;1000;0;;
2305520;6;1073;1000;0;;
2310205;6;1081;1000;0;;
2314867;6;982,6;1000;0;;
2320095;6;1160,8;1000;0;;
2324370;6;1025,2;1000;0;;
2329302;6;1080;1000;0;;
2333948;6;604,2;1000;0;;
2335841;13;1052;1000;0;;
2377564;13;1474,8;1000;0;;
2380283;14;1624,2;1000;0;;
2382215;13;1648;1000;0;;
2384033;11;1455;1000;0;;
2386829;10;1421,6;1000;0;;
2389765;9;1319,6;1000;0;;
2393225;8;1231,2;1000;0;;
2397072;7;1120,6;1000;0;;
2401626;7;1181,4;1000;0;;
2405704;7;1198,6;1000;0;;
2409796;7;1163;1000;0;;
2414051;7;1180,6;1000;0;;
2418237;7;1194;1000;0;;
2422344;7;1195,4;1000;0;;
2426455;7;1142,6;400;0;;
2430829;5;1018,6;400;0;;
2435786;4;866,2;400;0;;
2441514;2;522,2;400;0;;
2448951;2;511;400;0;;
2456364;2;517,4;400;0;;
2463927;2;526,6;400;0;;
2471343;2;473,6;400;0;;
2478954;2;495,2;400;0;;
2486535;2;568;400;0;;
2493777;2;475,2;400;0;;
2501485;2;529;400;0;;
2508940;2;550;400;0;;
2516258;2;466,6;400;0;;
2523998;2;516,4;400;0;;
2531486;2;522,8;400;0;;
2538926;2;490,4;400;0;;
2546482;2;545,2;400;0;;
2553845;2;484,8;400;0;;
2561437;2;515,8;400;0;;
2568885;2;522,2;400;0;;
2576344;2;483,2;400;0;;
2583978;2;528;400;0;;
2591453;2;488,6;400;0;;
2599079;2;510;400;0;;
2606608;2;533,8;400;0;;
2614058;2;476,6;400;0;;
2621732;2;486,6;400;0;;
2629342;2;483,2;400;0;;
2636974;2;492;400;0;;
2644571;2;517,4;400;0;;
2652040;2;497,4;400;0;;
2659624;2;480,8;400;0;;
2667265;2;520;400;0;;
2674709;2;493;400;0;;
2682268;2;518,8;400;0;;
2689739;2;546,2;400;0;;
2696984;2;468;400;0;;
2704696;2;502,4;400;0;;
2712254;2;495,4;400;0;;
2719849;2;511,4;400;0;;
2727370;2;476,8;400;0;;
2735023;2;468;400;0;;
2742778;2;226,8;400;0;;
2745523;4;653,2;400;0;;
2791719;4;513,6;400;0;;
2799146;4;836,8;400;0;;
2805122;3;759,2;400;0;;
2811412;2;503,6;400;0;;
2818972;2;514;400;0;;
2826437;2;553,8;400;0;;
2833760;2;500;400;0;;
2841298;2;491,6;400;0;;
2848889;2;557;400;0;;
2856034;2;499,6;400;0;;
2863643;2;521,2;400;0;;
2871152;2;539,4;400;0;;
2878428;2;493;500;0;;
2886074;2;523,8;500;0;;
2893508;2;497,4;500;0;;
2901108;2;498;500;0;;
2908698;2;524,4;500;0;;
2916154;2;490,4;500;0;;
2923786;2;518;500;0;;
2931262;2;543,8;500;0;;
2938563;2;457,6;500;0;;
2946394;2;529,2;500;0;;
2953814;2;524,2;500;0;;
2961262;2;510,6;500;0;;
2968752;2;543;500;0;;
2976417;2;500,4;500;0;;
2983929;2;492,4;500;0;;
2991466;2;554,6;500;0;;
2998578;2;488,6;500;0;;
3006530;2;507;500;0;;
3013964;2;500,6;500;0;;
3021624;2;509,4;500;0;;
3029050;2;513,2;500;0;;
3036567;2;460,6;500;0;;
3044353;2;510,6;500;0;;
3051860;2;533,2;500;0;;
3059319;2;470,2;500;0;;
3067033;2;517,8;500;0;;
3074426;2;505,4;500;0;;
3081983;2;524,8;500;0;;
3089420;2;520,6;500;0;;
3096904;2;476,8;500;0;;
3104611;2;506,4;500;0;;
3112129;2;501,6;500;0;;
3119686;2;525,2;500;0;;
3127128;2;512,2;500;0;;
3134622;2;424,2;500;0;;
3142460;2;521,6;500;0;;
3150004;2;530,6;500;0;;
3157299;2;466;500;0;;
3165112;2;491;500;0;;
3172702;2;489,2;500;0;;
3180395;2;450,8;500;0;;
3188089;2;487,4;500;0;;
3195738;2;147,6;500;0;;
3197236;4;668,4;500;0;;
3234006;4;848;500;0;;
3239839;5;985,8;500;0;;
3245195;4;909,6;500;0;;
3250712;3;742,2;500;0;;
3257090;2;485,6;500;0;;
3264695;2;533,2;500;0;;
3272072;2;518,8;500;0;;
3279558;2;487,4;500;0;;
3287183;2;536,8;500;0;;
3294580;2;497,2;500;0;;
3302157;2;507,6;500;0;;
3309715;2;528,2;500;0;;
3317146;2;477,4;500;0;;
3324814;2;526,4;500;0;;
3332218;2;532,4;1000;0;;
3339609;2;486,4;1000;0;;
3347196;3;751,6;1000;0;;
3353575;4;815,6;1000;0;;
3359518;4;763,4;1000;0;;
3365778;5;930;1000;0;;
3371168;5;987,2;1000;0;;
3376260;5;885,6;1000;0;;
3381904;5;931,2;1000;0;;
3387352;5;962,2;1000;0;;
3392617;5;976,4;1000;0;;
3397802;5;934,6;1000;0;;
3403197;5;992,6;1000;0;;
3408297;5;964,4;1000;0;;
3413567;5;858,8;1000;0;;
3419057;5;939;1000;0;;
3424740;5;1017;1000;0;;
3429719;5;834,2;1000;0;;
3435637;5;1000,4;1000;0;;
3440904;5;969,8;1000;0;;
3446124;5;882,4;1000;0;;
3451791;5;141,4;1000;0;;
3451966;11;1171,8;1000;0;;
3487606;11;1480,2;1000;0;;
3490237;12;1505;1000;0;;
3492739;11;1422;1000;0;;
3495860;10;1346,4;1000;0;;
3499075;9;1322,2;1000;0;;
3502595;8;1234,2;1000;0;;
3506417;7;1131,8;1000;0;;
3510866;7;1173;1000;0;;
3515051;7;1191,8;1000;0;;
3519174;7;1154,2;1000;0;;
3523487;7;1077,8;1000;0;;
3528001;7;1037,6;1000;0;;
3533057;7;1105;1000;0;;
3537604;7;1127,4;1000;0;;
3542076;7;1148,6;1000;0;;
3546426;7;1072;1000;0;;
3551162;7;1083,2;1000;0;;
3555759;7;1107,6;1000;0;;
3560293;7;1140,4;1000;0;;
3564925;7;1206,6;1000;0;;
3568967;6;1088,4;1000;0;;
3573712;6;1023;1000;0;;
3578662;6;998;1000;0;;
3583803;6;1079,8;1000;0;;
3588466;6;1078,8;1000;0;;
3593146;6;1034,2;1000;0;;
3598028;6;1007;1000;0;;
3603047;6;1048,4;1000;0;;
3607834;6;1055,4;1000;0;;
3612847;6;1018,8;1000;0;;
3617820;6;1105,6;1000;0;;
3622355;6;1054;1000;0;;
3627133;6;1020,6;1000;0;;
3632105;6;1019,2;1000;0;;
3637075;6;115;1000;0;;
3637112;11;1299,2;2000;0;;
3661117;14;1625;2000;0;;
3663135;16;1740,4;2000;0;;
3664588;17;1802,8;2000;0;;
3665652;17;1782;2000;0;;
3666790;18;1830,4;2000;0;;
3667703;18;1789,2;2000;0;;
3668858;18;1815,6;2000;0;;
3669856;18;1872,4;2000;0;;
3670549;18;1766,4;2000;0;;
3671777;19;1783,6;2000;0;;
3672892;20;1794,8;2000;0;;
3674077;20;1774,2;2000;0;;
3675228;21;1965,2;2000;0;;
3675475;21;1907;2000;0;;
3676013;21;1988,2;2000;0;;
3676176;21;1882,2;2000;0;;
3676777;21;1899,8;2000;0;;
3677398;21;1910,4;2000;0;;
3677910;21;1872,2;2000;0;;
3678871;21;1907,4;2000;0;;
3679739;21;1789,4;2000;0;;
3680928;21;1914,8;2000;0;;
3681356;21;1838,2;2000;0;;
3682738;21;1908,2;2000;0;;
3683250;21;2028;2000;0;;
3683174;21;1853,2;2000;0;;
3684435;29;2326,8;2000;0;;
3702893;30;2391,4;2000;0;;
3701231;31;2298;2000;0;;
3699785;30;2267,4;2000;0;;
3698539;29;2144,8;2000;0;;
3697908;29;2259;2000;0;;
3696709;28;2292,8;2000;0;;
3695342;28;2248,8;2000;0;;
3694350;27;2241,2;2000;0;;
3693211;26;2131,2;2000;0;;
3692627;26;2119,8;2000;0;;
3692135;26;2165,8;2000;0;;
3691366;26;2051;2000;0;;
3691423;26;2217,4;2000;0;;
3690397;26;2232,2;2000;0;;
3689320;25;2117,8;2000;0;;
3688808;25;2175;2000;0;;
3687913;25;2090,8;2000;0;;
3687585;25;2146,8;2000;0;;
3686942;25;2149,4;2000;0;;
3686257;25;2120,6;2000;0;;
3685631;25;2042,6;2000;0;;
3685568;25;1931;2000;0;;
3686042;25;2064;2000;0;;
3684969;28;111,6;2000;0;;
3684408;32;402,2;2000;0;;
3715862;36;2494,6;2000;0;;
3713364;38;2203,4;2000;0;;
3713046;38;2509,4;2000;0;;
3710461;37;2606;1500;0;;
3706501;35;2510,2;1500;0;;
3705185;32;2335,8;1500;0;;
3703688;30;2361,8;1500;0;;
3701933;27;1762,2;1500;0;;
3703195;26;1555,4;1500;0;;
3703641;26;1386,4;1500;0;;
3709272;26;2198;1500;0;;
3708387;24;2139,4;1500;0;;
3707763;22;2050,8;1500;0;;
3707586;21;2036,2;1500;0;;
3707469;19;1840;1500;0;;
3708338;18;1748,6;1500;0;;
3709641;17;1800,4;1500;0;;
3710719;16;1739,2;1500;0;;
3712080;16;1733;1500;0;;
3713493;15;1654,2;1500;0;;
3715283;15;1709,4;1500;0;;
3716749;14;1571;1500;0;;
3718966;14;1642,2;1500;0;;
3720768;14;1704,2;1500;0;;
3722292;14;1600;1500;0;;
3724400;14;1659,2;1500;0;;
3726202;14;1611,8;1500;0;;
3728203;14;1686,8;1500;0;;
3729850;14;1621;1500;0;;
3731821;14;1556,2;1500;0;;
3734132;14;1699,6;1500;0;;
3735691;14;1570,4;1500;0;;
3737868;14;1663,2;1500;0;;
3739760;14;1604,4;1500;0;;
3741801;14;1577;1500;0;;
3743987;14;1643,2;1500;0;;
3745857;14;1600,8;1500;0;;
3747903;14;1560,6;1500;0;;
3750112;14;1580,8;1500;0;;
3752285;14;1611,6;1500;0;;
3754294;14;1617;1500;0;;
3756302;14;1610,2;1500;0;;
3758323;14;1597,6;1500;0;;
3760394;14;1479;1500;0;;
3763070;14;1601,6;1500;0;;
3765113;14;1567,6;1500;0;;
3767362;14;1510,4;1500;0;;
3769885;14;1541;1500;0;;
3772259;14;1559,6;1500;0;;
3774534;14;1669,8;1500;0;;
3776251;14;1577,4;1500;0;;
3778420;14;1498,2;1500;0;;
3780918;14;1496,4;1500;0;;
3783490;14;1666,8;1500;0;;
3785270;14;1547,2;1500;0;;
3787581;14;1566,8;1500;0;;
3789837;14;1537,8;1500;0;;
3792144;14;1528,6;1500;0;;
3794597;14;1511,4;1500;0;;
3796426;19;1839,4;1500;0;;
3818194;20;1866,2;1500;0;;
3818939;20;1882,4;500;0;;
3819776;17;1774,8;500;0;;
3820959;14;1603,4;500;0;;
3823025;11;1440,6;500;0;;
3825885;8;1206,6;500;0;;
3829936;6;1085,8;500;0;;
3834601;4;860,6;500;0;;
3840284;3;711,6;500;0;;
3846807;2;515,8;500;0;;
3854324;2;508,6;500;0;;
3861847;2;482,8;500;0;;
3869486;2;502,2;500;0;;
3876957;2;487,8;500;0;;
3884582;2;455,8;500;0;;
3892371;2;548,6;500;0;;
3899684;2;525,6;500;0;;
3907132;2;479,8;500;0;;
3914800;2;499,6;500;0;;
3922364;2;456;500;0;;
3930198;2;499,8;500;0;;
3937755;2;519,6;500;0;;
3945231;2;486;500;0;;
3952853;2;526;500;0;;
3960289;2;501,6;500;0;;
3967858;2;492;500;0;;
3975484;2;518,2;500;0;;
3983035;2;517;500;0;;
3990496;2;503,4;500;0;;
3998056;2;500;500;0;;
4005624;2;509,2;500;0;;
4013134;2;460,6;500;0;;
4020656;3;189,4;500;0;;
4057598;4;877,8;500;0;;
4063001;4;879,6;500;0;;
4068935;3;658,8;500;0;;
4075721;3;701;500;0;;
4082271;3;758,8;500;0;;
4088614;2;476;500;0;;
4096267;2;521;500;0;;
4103759;2;499;500;0;;
4111313;2;446,4;500;0;;
4119147;2;555;500;0;;
4126401;2;471,6;500;0;;
4134129;2;517,2;500;0;;
4141612;2;524,4;500;0;;
4148835;2;484,2;500;0;;
4156603;2;520,6;500;0;;
4164061;2;511,6;500;0;;
4171593;2;503,6;500;0;;
4178939;2;528,8;500;0;;
4186354;2;484,8;500;0;;
4193984;2;504,2;500;0;;
4201512;2;511,6;500;0;;
4209037;2;496,2;500;0;;
4216623;2;525,8;500;0;;
4224050;2;513,4;500;0;;
4231550;2;493,8;500;0;;
4239146;2;488,6;500;0;;
4246701;2;449,8;1100;0;;
4254806;3;484,6;1100;0;;
4258283;6;495,8;1100;0;;
4281809;8;1182,6;1100;0;;
4285919;8;1265,6;1100;0;;
4289576;8;1205;1100;0;;
4293852;8;1226,2;1100;0;;
4297817;8;1228,6;1100;0;;
4301183;8;1313,4;1100;0;;
4301819;9;1325;1100;0;;
4307466;9;1317;1100;0;;
4305834;8;1257,8;1100;0;;
4315738;8;1234,2;1100;0;;
4319785;8;1202;1100;0;;
4324163;8;1233,4;1100;0;;
4328060;8;1278,8;1100;0;;
4331720;8;1109;1100;0;;
4336832;8;1226,4;1100;0;;
4340698;8;1276,2;1100;0;;
4341316;8;1242,2;1100;0;;
4348618;8;1176,2;1100;0;;
4352826;8;1203,6;1100;0;;
4355986;8;1123;1100;0;;
4360513;8;567,2;1100;0;;
4358259;13;1346;1100;0;;
4380919;14;1721,2;1100;0;;
4389694;14;1618,2;1100;0;;
4394425;12;1541,6;1100;0;;
4396933;11;1446,6;1100;0;;
4399816;10;1399,2;1100;0;;
4402223;9;1409;1100;0;;
4403891;8;1262,4;1100;0;;
4409442;8;1248,2;1100;0;;
4412571;8;1285,6;1100;0;;
4417061;8;1217,2;1100;0;;
4421272;8;1231,6;1100;0;;
4425189;8;1198,2;1100;0;;
4429363;8;1245,4;1100;0;;
4433171;8;1217;1100;0;;
4437161;8;1201,2;1100;0;;
4441235;8;1236,8;1100;0;;
4445123;8;1310,6;1100;0;;
4448635;7;1174,4;1100;0;;
4452785;7;1178,2;1100;0;;
4456977;7;1094,6;1100;0;;
4461556;7;1184,2;1100;0;;
4465656;7;1161,2;1100;0;;
4469697;7;1151,8;1100;0;;
4472491;7;1179,6;1100;0;;
4476750;7;1139,2;1100;0;;
4482717;7;1160,4;1100;0;;
4486988;7;1138,4;1100;0;;
4491347;7;1205,6;1100;0;;
4495377;7;1108,6;1100;0;;
4499899;7;1230,6;1100;0;;
4503731;7;1012,4;1100;0;;
4508751;7;1200,4;1100;0;;
4512793;7;1112;1500;0;;
4517375;8;1167,8;1500;0;;
4521586;8;1322,8;1500;0;;
4524983;8;1142;1500;0;;
4529196;9;1238,2;1500;0;;
4533203;10;1411;1500;0;;
4536241;10;1329,8;1500;0;;
4539669;10;1346,4;1500;0;;
4543005;10;1356;1500;0;;
4546293;10;1388,8;1500;0;;
4549428;10;1314,2;1500;0;;
4552916;10;1343,6;1500;0;;
4556269;10;1281,2;1500;0;;
4559925;11;1472,8;1500;0;;
4562639;11;1348,8;1500;0;;
4565987;11;1275;1500;0;;
4569660;11;1445;1500;0;;
4572520;11;1425,6;1500;0;;
4575459;11;1367;1500;0;;
4578678;11;1440,8;1500;0;;
4581505;11;699,2;1500;0;;
4581383;16;985,4;1500;0;;
4605214;18;1826,2;1500;0;;
4606173;19;1864,6;1500;0;;
4606944;18;1682,8;1500;0;;
4608575;18;1798,6;1500;0;;
4610076;17;1726;1500;0;;
4611509;16;1594,4;1500;0;;
4613618;16;1709,8;1500;0;;
4615124;16;1605,4;1500;0;;
4617203;16;1762,2;1500;0;;
4618462;15;1591,4;1500;0;;
4620569;15;1671;1500;0;;
4622255;15;1470,4;1500;0;;
4624952;15;1595,6;1500;0;;
4627413;15;1707,8;1500;0;;
4629021;14;1552,8;1500;0;;
4631314;14;1512,4;1500;0;;
4633796;14;1576,4;1500;0;;
4635952;14;1521,8;1500;0;;
4638325;14;1587,8;1500;0;;
4640580;14;1569,6;1500;0;;
4642715;14;1574,6;1500;0;;
4644913;14;1664,4;1500;0;;
4646672;14;1587,8;1500;0;;
4649119;14;507,6;1500;0;;
