1541268;1;631,212924;800,000000
1544249;4;1960,526461;800,000000
1555645;2;1123,823794;800,000000
1567246;2;1102,734266;800,000000
1578561;2;1134,588677;800,000000
1589879;2;1115,712428;800,000000
1601050;2;1085,038850;800,000000
1612447;2;1119,581772;800,000000
1623694;2;1143,917351;800,000000
1635146;2;1121,479376;800,000000
1646183;2;1150,479533;2400,000000
1645115;5;2366,054051;2400,000000
1651528;3;1620,250093;2400,000000
1654198;4;2005,485601;2400,000000
1660965;3;1589,451147;2400,000000
1664284;4;1930,960102;2400,000000
1666961;4;2009,369572;2400,000000
1673498;3;1611,993157;2400,000000
1675701;4;2044,722184;2400,000000
1682411;3;1576,101949;2400,000000
1688075;4;1172,835671;1600,000000
1693042;4;1648,442359;1600,000000
1700148;3;1465,961888;1600,000000
1706974;3;1589,987868;1600,000000
1714434;3;1500,949373;1600,000000
1721259;3;1572,741793;1600,000000
1727758;3;1571,945186;1600,000000
1735117;3;1555,955094;1600,000000
1741820;3;1595,094504;1600,000000
1748715;3;1601,115145;1600,000000
1755078;3;1645,469789;800,000000
1766534;2;1133,521787;800,000000
1778070;2;1003,609946;800,000000
1789461;2;1098,035864;800,000000
1800874;2;1080,444469;800,000000
1812539;2;1056,727804;800,000000
1824177;2;1107,542829;800,000000
1835066;2;1176,382962;800,000000
1846213;2;1142,938937;800,000000
1857687;2;1121,938205;800,000000
1869037;2;1120,392490;2400,000000
1867889;5;2419,197063;2400,000000
1874971;3;1530,676571;2400,000000
1877777;4;1984,140075;2400,000000
1884483;3;1572,466251;2400,000000
1888387;4;1817,684995;2400,000000
1891764;4;1813,572760;2400,000000
1895105;4;1871,234726;2400,000000
1898788;4;1875,411049;2400,000000
1902329;4;1841,378603;2400,000000
1905867;4;1861,022589;1600,000000
1914452;3;1200,184362;1600,000000
1917872;4;1817,368913;1600,000000
1924853;3;1483,131819;1600,000000
1932548;3;1542,520369;1600,000000
1939101;3;1635,358997;1600,000000
1945908;3;1608,897699;1600,000000
1952995;3;1586,064008;1600,000000
1960148;3;1564,119524;1600,000000
1966839;3;1649,162488;1600,000000
