File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-SmoothingDerivativePID-Cohen;431.835592;0.161506;339.602445;52.023463;35.708621;0.244766;305642.200287;167833780.692723;26781.000000;4388.885942;41.777778
