File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-ErrorSquarePIDProportional-RootLocus;855.728515;1.922985;824.483111;354.898351;118.535788;-234.353881;742034.799928;659044161.934346;900.000000;0.000000;0.000000
