File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-ErrorSquarePIDProportional-Ziegler;2847.188337;0.259723;2020.308662;190.447036;114.068555;-0.094531;1818277.796127;7295833283.405964;2337115.000000;1464573.586846;0.666667
