File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-GainScheduling-AMIGO;247.607482;0.055213;145.904001;28.116459;16.005758;0.475968;131313.600491;55178518.560785;27999.000000;5237.213935;77.444444
