File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-ErrorSquarePIDFull-RootLocus;2038.918321;0.225629;1401.795112;269.211178;119.258649;0.013289;1261615.601009;3741469126.715475;1346608.000000;1070024.229463;0.111111
