File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-BasicPID-Cohen;464.311436;0.158609;377.211777;65.768500;40.261278;0.205255;339490.599133;194026598.906221;38216.000000;7100.865094;37.111111
