File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-ErrorSquarePIDProportional-AMIGO;2282.962154;0.269510;1562.031558;194.745811;108.763196;0.028932;1405828.401855;4690724576.947335;1535426.000000;1114063.525859;0.333333
