File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-IncrementalFormPID-Cohen;691.687706;0.239107;594.283333;89.596850;57.343751;0.082161;534854.999317;430588694.601854;30014.000000;8713.393480;20.111111
