File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-ErrorSquarePIDProportional-Cohen;2933.891389;0.308033;1974.495111;178.248854;110.561693;-0.049170;1777045.599464;7746946813.317477;2256970.000000;1534653.104524;0.444444
