File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-PIWithTwoDegreesOfFreedom-Ziegler;244.581655;0.099407;171.320222;41.443805;19.564829;0.473589;154188.199841;53838167.358483;19464.000000;1017.031769;71.888889
