File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-GainScheduling-Cohen;266.387434;0.062336;148.439333;28.319099;16.364592;0.443303;133595.399513;63866038.649737;34755.000000;8960.942880;77.555556
