File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-ErrorSquarePIDFull-AMIGO;2126.783513;0.218859;1407.254222;256.330855;117.057970;0.007159;1266528.799721;4070887300.605189;1295044.000000;1038060.556534;0.111111
