14712415;1;213.800000;0.000000
14739711;1;180.200000;0.000000
14770550;1;167.600000;0.000000
14791374;1;212.000000;0.000000
14828211;1;238.400000;0.000000
14856790;1;232.200000;0.000000
14883872;1;286.600000;0.000000
14913833;1;321.800000;0.000000
14941903;1;316.400000;0.000000
14968933;1;336.000000;0.000000
14996994;1;314.400000;0.000000
15023674;2;599.800000;0.000000
15050566;2;584.800000;0.000000
15076902;2;599.000000;0.000000
15102702;2;614.600000;0.000000
15129073;2;662.400000;0.000000
15155649;2;609.600000;0.000000
15182133;2;606.200000;0.000000
15209054;2;571.000000;0.000000
15235748;2;599.400000;0.000000
15262557;2;605.400000;0.000000
15289340;2;600.600000;0.000000
15316078;2;583.600000;0.000000
Ziegler: "-kp=0.00020376", "-ki=0.00067919", "-kd=0.00000000" 
Cohen: "-kp=0.00207833", "-ki=0.07587568", "-kd=0.00000000" 
AMIGO: "-kp=0.00040013", "-ki=0.01093735", "-kd=0.00000000" 
