File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-HPA-None;241.695496;0.078564;140.536446;19.215041;13.895964;0.448115;126482.801552;52575041.298746;36652.000000;7186.392501;83.888889
