File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-SetpointWeighting-RootLocus;252.642847;0.131080;179.372223;32.774602;20.330377;0.449544;161435.000271;57445567.173952;21502.000000;1438.481619;69.333333
