File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-PIWithTwoDegreesOfFreedom-RootLocus;213.944337;0.122310;131.853334;22.087656;14.811953;0.545957;118668.000839;41194961.308733;10785.000000;985.255764;78.222222
