10049509;1;188.800000;0.000000
10075610;2;418.400000;0.000000
10099095;3;478.200000;0.000000
10119306;4;685.200000;0.000000
10151383;5;972.000000;0.000000
10171536;6;1261.800000;0.000000
10181404;7;1422.800000;0.000000
10184654;8;1699.400000;0.000000
10188403;9;2336.000000;0.000000

-kp=-0.00095592", "-ki=0.00153988", "-kd=0.00035811"
 -kp=-0.00062501", "-ki=0.00150423", "-kd=0.00034982"
 -kp=-0.00059938", "-ki=0.00188209", "-kd=0.00043769"
 -kp=-0.00093023", "-ki=0.00187944", "-kd=0.00043708" 
