File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-GainScheduling-Ziegler;321.220969;0.069604;158.398444;38.130527;17.563521;0.350331;142558.599970;92864620.086841;47837.000000;18225.344887;78.666667
