14601155;1;167.800000;0.000000
14630191;1;194.000000;0.000000
14658869;1;209.000000;0.000000
14687197;1;244.400000;0.000000
14709920;1;154.800000;0.000000
14746281;1;206.600000;0.000000
14774713;1;217.000000;0.000000
14803185;1;252.400000;0.000000
14833106;1;298.000000;0.000000
14861180;1;317.200000;0.000000
14889005;1;352.800000;0.000000
14916336;2;624.200000;0.000000
14942713;2;624.400000;0.000000
14968719;2;603.400000;0.000000
14990200;2;664.000000;0.000000
15019304;2;726.800000;0.000000
15046515;2;666.400000;0.000000
15073348;2;610.000000;0.000000
15101270;2;641.200000;0.000000
15128581;2;595.000000;0.000000
15155557;2;627.200000;0.000000
15181654;2;594.800000;0.000000
15209203;2;591.400000;0.000000
Ziegler: "-kp=0.00024219", "-ki=0.00121095", "-kd=0.00001211" 
Cohen: "-kp=0.00076290", "-ki=0.00722209", "-kd=0.00000973" 
AMIGO: "-kp=0.00049447", "-ki=0.01040447", "-kd=0.00000618" 
