File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-DeadZonePID-AMIGO;672.593585;0.162227;564.745779;99.926720;57.768245;0.106784;508271.201523;407143917.297373;46053.000000;15127.433303;22.555556
