File;RMSE;NMRSE;MAE;MAPE;SMAPE;R2;ITAE;ISE;Control Effort;CC;Goal Range 
Experiment-IncrementalFormPID-Ziegler;211.478558;0.118502;147.624445;23.820147;16.304227;0.546436;132862.000313;40250862.561173;19025.000000;1142.700125;77.555556
